tsne_1,tsne_2,label
-21.224796,-21.718506,U
-20.57657,-18.040314,U
-18.958704,-19.462273,U
-19.874094,-21.59164,U
-24.278921,-14.435287,U
-19.880163,-21.753006,U
-21.662062,-18.204573,U
-22.315538,-13.271548,U
-21.079395,-21.691885,U
-18.57643,-19.482307,U
-21.806957,-15.589293,U
-19.410751,-21.799847,U
-22.831812,-15.736024,U
-18.70025,-22.633112,U
-22.242327,-14.972182,U
-22.609303,-17.314474,U
-18.930407,-22.874754,U
-20.795645,-13.776441,U
-18.643549,-18.658543,U
-21.46088,-21.430304,U
-18.536922,-18.198427,U
-22.550673,-13.573408,U
-18.66336,-18.675665,U
-19.873701,-21.604012,U
-24.25521,-13.942449,U
-18.42018,-19.740406,U
-23.504099,-16.531343,U
-21.380423,-21.652073,U
-23.126726,-13.972517,U
-23.314165,-14.927875,U
-19.809528,-21.484564,U
-21.745974,-17.88726,U
-19.342371,-16.845732,U
-18.357677,-21.713524,U
-22.115053,-14.005062,U
-21.850967,-16.00342,U
-21.938486,-18.316462,U
-22.17985,-14.5514765,U
-21.575089,-19.236984,U
-22.347578,-14.338395,U
-18.98154,-22.186157,U
-21.492884,-18.375664,U
-22.861452,-12.920455,U
-21.098726,-21.804878,U
-22.487608,-13.561369,U
-20.814604,-22.109905,U
-23.426233,-14.870968,U
-21.384657,-21.554321,U
-18.341743,-20.190151,U
-17.860094,-21.670252,U
-18.66478,-19.218193,U
-24.254812,-14.096542,U
25.130453,-15.00956,V
22.647104,-16.942831,V
22.433199,-14.61638,V
24.77183,-15.084502,V
25.118786,-15.077408,V
21.940384,-17.09755,V
26.098005,-11.574372,V
28.565506,-15.2884445,V
28.039213,-16.337809,V
26.477364,-16.458706,V
28.602627,-15.287154,V
21.340328,-15.494526,V
25.33066,-13.697788,V
23.524351,-13.921265,V
26.254194,-16.433928,V
22.015486,-17.045395,V
22.812538,-14.634003,V
22.880547,-14.682513,V
25.726488,-17.116457,V
21.595015,-17.304928,V
21.948164,-15.550217,V
23.297655,-17.790676,V
25.321968,-12.432066,V
23.33078,-18.77591,V
23.46945,-17.029444,V
23.090477,-14.189361,V
28.560345,-13.966702,V
28.372988,-16.337652,V
23.141785,-18.19533,V
24.567383,-15.30364,V
23.402338,-16.602001,V
21.732735,-16.408138,V
25.878443,-12.8086,V
29.312443,-15.877841,V
26.030787,-16.849424,V
25.261732,-17.61079,V
23.811764,-14.269141,V
23.334587,-17.256914,V
25.240047,-12.251091,V
27.493584,-14.392083,V
27.771124,-16.359194,V
24.196936,-16.618216,V
24.53176,-15.355259,V
21.445343,-16.34866,V
21.869884,-16.193115,V
23.627974,-13.8291855,V
26.549946,-13.201841,V
23.466646,-16.351057,V
21.62481,-16.944027,V
26.45701,-13.066976,V
26.548944,-13.344985,V
28.158815,-14.175996,V
22.849728,-18.024956,V
27.775412,-13.376344,V
24.775873,-16.056057,V
22.728823,-14.476868,V
22.478237,-15.847151,V
28.274065,-13.149985,V
28.68585,-15.642263,V
23.878794,-17.593998,V
23.051048,-17.53349,V
26.653091,-13.178458,V
26.688663,-16.455486,V
21.892336,-14.68384,V
26.552801,-13.195429,V
28.544994,-15.337389,V
25.715075,-12.26654,V
26.89823,-13.587207,V
27.623774,-12.065903,V
23.428291,-16.150787,V
27.501482,-10.942136,V
25.44313,-11.134894,V
24.944271,-11.728137,V
26.912262,-11.770927,V
27.504738,-11.734258,V
27.348642,-11.464342,V
24.656794,-15.914076,V
23.106665,-17.4509,V
24.518812,-12.11443,V
24.953,-12.447053,V
27.48167,-12.836657,V
23.046333,-17.518816,V
24.704634,-12.021398,V
28.47676,-15.00935,V
25.449442,-15.437664,V
22.732452,-18.735264,V
23.13758,-13.968476,V
24.699999,-11.91,V
28.451426,-14.971692,V
27.798132,-16.265009,V
24.443108,-16.812702,V
25.428427,-12.316406,V
28.27011,-13.036937,V
28.799507,-16.639688,V
28.707903,-16.16777,V
27.651897,-14.639094,V
26.682291,-10.6866045,V
26.16542,-16.405878,V
23.109074,-15.456764,V
25.289759,-15.027727,V
22.716995,-14.922924,V
-6.796546,-37.471706,W
-8.017516,-36.291977,W
-5.995933,-40.2449,W
-9.201073,-40.413723,W
-8.617453,-35.025993,W
-8.55507,-35.395844,W
-5.7312465,-40.95714,W
-9.176395,-43.27909,W
-8.134654,-35.783268,W
-4.4320016,-40.84349,W
-7.821724,-44.967113,W
-8.42356,-41.260086,W
-5.12555,-38.47127,W
-9.426345,-41.150738,W
-8.998688,-38.766285,W
-7.1853294,-35.83091,W
-7.6733694,-45.184742,W
-7.7897067,-34.730118,W
-9.155492,-45.37389,W
-8.153583,-34.90939,W
-5.392195,-41.181705,W
-8.88847,-39.294086,W
-7.3794813,-35.58137,W
-9.091852,-45.576855,W
-8.593029,-34.454838,W
-8.301349,-38.899277,W
-7.281437,-33.76325,W
-8.05932,-45.09325,W
-8.658221,-38.67252,W
-3.640693,-40.610325,W
-9.120917,-43.602287,W
-8.404368,-34.68262,W
-6.8841195,-43.984966,W
-8.117106,-34.25962,W
-7.650993,-35.10626,W
-4.8030415,-38.30434,W
-10.362892,-39.966766,W
-8.020186,-34.153854,W
-6.70721,-43.372257,W
-8.4395275,-40.22494,W
-4.8797364,-38.762905,W
-9.034906,-37.957745,W
-4.7949605,-40.881252,W
-8.032559,-35.100018,W
-6.3213873,-42.763016,W
-7.8926134,-44.88634,W
-8.558154,-39.900723,W
-5.386984,-42.00782,W
-6.682218,-42.618656,W
-8.395692,-39.76915,W
-5.8583593,-41.62444,W
-7.456575,-44.581036,W
-8.925093,-40.142525,W
-8.0220995,-35.299026,W
-4.5473723,-38.99937,W
-9.037561,-44.94907,W
-6.898348,-33.952526,W
-3.2710524,-40.38183,W
-8.666088,-40.38495,W
-6.6976347,-34.936165,W
-7.9140935,-45.55178,W
-9.648958,-41.920193,W
-3.8251061,-39.01813,W
-7.4656305,-44.75723,W
-9.11437,-39.35207,W
-5.893397,-35.00338,W
-8.118103,-36.561817,W
-6.602138,-34.8236,W
-6.26824,-41.512363,W
-8.619026,-40.46171,W
-4.9989476,-41.03562,W
-9.950352,-41.159664,W
-7.2952995,-34.953,W
-6.9400973,-35.57224,W
-9.134051,-44.75515,W
-8.807372,-44.790977,W
-5.5770526,-42.260906,W
-7.8572946,-45.82927,W
-6.484941,-42.8176,W
-8.9993725,-38.687817,W
-7.5926094,-45.953827,W
-9.199098,-39.64831,W
-6.270436,-33.52027,W
-7.0790644,-44.062244,W
-7.85865,-45.52616,W
-4.6909046,-40.897285,W
-6.512258,-33.80709,W
-8.011532,-45.823788,W
-9.433425,-39.055298,W
-10.533279,-39.998585,W
-9.75297,-39.158688,W
-7.0409613,-35.08655,W
-6.6752763,-45.46605,W
-4.40894,-39.42315,W
-9.224544,-43.49066,W
-6.759996,-34.222687,W
-3.4623055,-40.370117,W
-7.235094,-45.019726,W
-3.4310808,-40.342625,W
-7.115753,-43.958084,W
-6.450235,-37.511307,W
-6.63258,-43.239136,W
-6.3012977,-42.30507,W
-7.920663,-36.217964,W
-6.9344244,-35.443016,W
-6.0291166,-42.61393,W
-9.388381,-41.334396,W
-7.885398,-36.04615,W
-7.870434,-36.24256,W
-7.326243,-35.51674,W
-3.8066726,-38.593906,W
-4.7978506,-39.507614,W
-9.0696535,-44.9897,W
-3.7748635,-39.27119,W
-7.4315186,-44.72587,W
-6.809729,-35.233723,W
-6.496662,-43.188736,W
-3.7730138,-38.274326,W
-9.189012,-45.713345,W
-6.4372196,-35.199528,W
-3.627446,-38.499706,W
-7.304976,-45.83033,W
-6.2078853,-33.349964,W
-4.0995946,-39.292244,W
-9.163339,-43.551826,W
16.40832,19.413076,X
15.938511,19.531988,X
17.29948,22.282278,X
17.052576,21.026264,X
20.20506,22.816267,X
20.472271,22.060041,X
20.403276,21.483847,X
16.65277,22.509716,X
20.199635,22.42434,X
19.992899,22.29487,X
21.375076,22.67153,X
20.809757,19.840021,X
20.70223,21.42075,X
16.617281,17.965673,X
17.348999,19.824257,X
16.954443,21.36716,X
20.562538,22.556475,X
20.636152,21.300394,X
20.91097,20.081364,X
20.91328,19.921898,X
21.232292,20.158092,X
17.403421,19.204672,X
17.96763,19.544075,X
15.5185175,18.375004,X
22.192606,21.604828,X
17.573797,18.541908,X
19.211588,22.290539,X
20.893421,20.004808,X
19.954762,19.241165,X
20.849457,22.99143,X
20.41732,21.164686,X
19.418486,22.436935,X
21.367752,21.999859,X
20.5079,21.688612,X
20.283283,21.674545,X
16.697456,22.767036,X
19.697989,22.372896,X
17.921047,22.420572,X
17.009256,22.79344,X
16.339848,18.737677,X
16.566305,18.678408,X
16.273764,19.23973,X
16.065102,19.258839,X
16.898014,21.384655,X
22.171427,21.273033,X
16.440145,19.376022,X
16.540327,17.816433,X
15.841737,18.512232,X
17.255491,22.408464,X
17.952702,22.45622,X
17.577856,21.869064,X
18.249437,22.435585,X
17.161982,22.73159,X
16.909225,22.313627,X
16.923111,20.891266,X
17.175705,17.990608,X
18.939737,18.735632,X
15.291425,20.930153,X
16.606071,19.81225,X
17.87096,22.814604,X
18.737825,18.61369,X
17.781313,18.67474,X
17.311298,18.379753,X
17.347517,18.516052,X
16.886091,20.831142,X
16.426107,20.101954,X
16.17159,18.669392,X
17.893295,22.413078,X
20.669203,22.422718,X
20.601233,20.672512,X
16.818232,22.0223,X
22.142262,21.304976,X
16.535933,17.985182,X
16.242414,22.017538,X
20.242743,19.2825,X
16.118685,19.067404,X
21.174194,22.82783,X
21.48481,21.126835,X
20.720495,19.922863,X
17.054636,5.1819115,Y
17.070175,4.9569526,Y
17.035799,4.951036,Y
17.44233,4.145875,Y
16.895498,4.4220347,Y
17.13268,4.037844,Y
16.553024,4.1965404,Y
17.108894,4.339759,Y
16.9637,3.48262,Y
16.374546,3.7745411,Y
15.878686,3.7600648,Y
15.731355,3.8484774,Y
16.060068,3.7049403,Y
15.996899,3.717458,Y
15.560478,3.4191747,Y
14.957019,3.3002846,Y
15.176514,3.4154587,Y
15.3542385,3.70964,Y
14.601525,3.6532738,Y
15.470277,3.0457194,Y
14.644628,3.8678408,Y
14.357446,2.0231276,Y
15.666251,1.9909168,Y
14.802686,1.4176804,Y
15.078955,1.3244298,Y
15.301936,2.3744693,Y
14.606414,2.0491624,Y
12.422005,-3.003154,Y
15.311573,1.6721027,Y
14.94876,0.77012366,Y
15.350943,0.30837768,Y
13.3052225,3.7772477,Y
12.958036,1.656499,Y
13.134912,1.5736362,Y
15.339026,-3.0791655,Y
15.05947,0.85764456,Y
13.846269,2.13086,Y
12.59077,1.023351,Y
12.81579,1.1799988,Y
12.580985,-1.640349,Y
15.201206,0.73822445,Y
15.129725,-0.5085307,Y
15.268447,-0.56121516,Y
10.897728,1.2017736,Y
12.391327,0.36294279,Y
11.609142,1.2973001,Y
13.521278,-2.4258077,Y
14.808689,-2.6938517,Y
13.571753,-2.8237305,Y
13.856909,-0.9216021,Y
15.163294,-0.62568647,Y
11.88907,1.5441611,Y
12.453751,0.25067064,Y
11.682323,-0.72478324,Y
13.0676775,-2.9079406,Y
11.756016,-0.61985093,Y
12.321281,-2.6355097,Y
13.013014,-2.6677146,Y
11.475644,0.04473982,Y
11.518535,0.7065313,Y
13.132869,-0.9164084,Y
14.602569,-2.7066514,Y
14.619668,-2.7854216,Y
14.445652,-2.8491156,Y
12.863978,0.086284466,Y
11.561018,0.17160977,Y
12.26015,0.48117703,Y
11.773703,-2.286626,Y
11.095159,-1.2182382,Y
14.281512,-2.9809904,Y
12.812404,-2.4869156,Y
11.765424,2.442512,Y
13.215297,-0.53930026,Y
14.215041,-2.2165456,Y
12.520785,-0.70094746,Y
14.4632845,-1.8346587,Y
14.30029,-3.7733092,Y
13.419998,-0.46905372,Y
12.0532875,-0.1741913,Y
11.197208,-0.46248662,Y
10.971341,0.092177846,Y
10.921744,-0.643825,Y
10.993601,-1.5835944,Y
10.640217,-0.4598598,Y
10.938954,-0.79741424,Y
14.420447,-3.842951,Y
13.497007,-1.4549441,Y
13.091877,-0.6048741,Y
11.403087,-0.5256271,Y
10.70998,0.029799836,Y
12.301967,-2.0193443,Y
11.874112,-2.236238,Y
12.63831,3.8628714,Y
10.804109,-0.37806457,Y
11.19911,0.9287673,Y
9.671589,-0.7451155,Y
10.301422,-0.45364264,Y
12.960787,3.857947,Y
10.761644,-0.12310163,Y
14.289443,-2.914295,Y
-2.4102664,-4.9454274,Z
-2.6113036,-7.769736,Z
-4.418499,-9.755651,Z
-2.9158435,-6.2896447,Z
-1.399931,-5.3552375,Z
-3.5012815,-12.630425,Z
-1.8565317,-4.9359484,Z
-3.692399,-13.045217,Z
-3.2626476,-6.944817,Z
-2.022697,-5.331619,Z
-1.990221,-5.030236,Z
-3.2700157,-13.345338,Z
-1.7086022,-12.082521,Z
-3.194058,-7.0337505,Z
-3.160289,-13.680383,Z
-5.2069006,-11.170121,Z
-5.252099,-12.123156,Z
-1.0993377,-5.214402,Z
-2.562686,-5.2165275,Z
-4.258856,-11.265716,Z
-1.4580579,-5.3096094,Z
-2.8354764,-12.35318,Z
-2.3785045,-6.0807843,Z
-3.095008,-13.143176,Z
-3.6116161,-11.535429,Z
-4.132861,-11.586007,Z
-1.8595357,-6.838981,Z
-3.8028133,-10.933303,Z
-1.8480921,-7.047296,Z
-3.9119112,-11.000194,Z
-1.5097466,-6.008288,Z
-4.76663,-13.353486,Z
-0.97295165,-5.046682,Z
-4.030469,-12.459708,Z
-1.3746412,-6.2670183,Z
-3.969266,-11.823756,Z
-1.8288512,-5.6638,Z
-4.4148307,-12.991924,Z
-1.143196,-6.598178,Z
-3.5099728,-10.783112,Z
-1.7979203,-11.3080435,Z
-1.6583635,-5.610373,Z
-1.513776,-4.23944,Z
-4.069834,-12.134889,Z
-0.8432788,-6.2785625,Z
-4.4729204,-11.555114,Z
-1.0519367,-6.7895823,Z
-3.917106,-12.321971,Z
-1.5969328,-11.460646,Z
-1.7348585,-7.5196757,Z
-5.1789384,-13.475923,Z
-3.2809963,-6.453801,Z
-2.3054683,-9.374391,Z
-4.090719,-14.065612,Z
-3.065848,-11.003193,Z
-5.4731116,-12.775701,Z
-0.65535605,-5.963384,Z
-4.6135263,-14.517043,Z
-0.29981703,-7.8404713,Z
-2.5047982,-9.733918,Z
-3.763723,-10.2288475,Z
-2.1722255,-9.838965,Z
0.31534418,-5.8128414,Z
-4.0858517,-12.91679,Z
-3.8204818,-9.847174,Z
-4.704491,-14.7037945,Z
-5.5085897,-12.902335,Z
-1.3025774,-7.317523,Z
-4.791306,-13.936354,Z
-0.43783665,-9.571792,Z
-2.35487,-9.232216,Z
-0.5537506,-7.380028,Z
-4.6424108,-14.602576,Z
-0.69348764,-6.6987176,Z
-4.9359455,-13.433421,Z
-0.5626506,-7.3454676,Z
-0.21571155,-6.7276855,Z
-3.827014,-14.317274,Z
-3.4726918,-6.5903273,Z
-2.3010206,-9.357763,Z
-1.5002257,-9.587624,Z
-3.8337529,-14.18213,Z
-0.22782345,-6.063603,Z
-4.0767183,-14.496586,Z
0.08031601,-9.234611,Z
-2.1914103,-9.569686,Z
-5.7821984,-13.415058,Z
-0.5901574,-5.7490053,Z
-1.3354152,-7.975844,Z
-4.6347117,-11.311972,Z
-2.927586,-9.608957,Z
-0.38115263,-9.578341,Z
-4.085355,-14.626314,Z
-2.5447757,-13.207647,Z
-5.374927,-13.440197,Z
-0.668383,-10.682006,Z
-5.2049747,-13.043214,Z
-5.787491,-14.509386,Z
-1.3171893,-7.5134816,Z
-1.2456627,-7.63893,Z
