tsne_1,tsne_2,tsne_3,label
9.233191,-12.612776,1.5710477,P
11.217463,-12.33254,1.0921073,P
9.357062,-11.476318,-0.02172974,P
13.352076,-10.623543,4.055151,P
13.203751,-11.444694,1.94446,P
13.071462,-12.055828,1.9861819,P
13.295168,-11.5196085,1.9308091,P
13.151759,-12.185057,2.073781,P
10.338932,-9.06834,6.036077,P
8.340883,-10.39864,1.8053012,P
10.363811,-8.28006,4.150817,P
11.29415,-9.313006,4.15183,P
8.025527,-9.857555,2.170356,P
9.441365,-13.167963,1.5275491,P
11.846796,-11.426689,0.63469976,P
12.1067295,-9.757071,3.8051987,P
7.9720993,-10.027403,2.2615275,P
9.677024,-12.511266,0.5859731,P
11.5057,-10.921637,0.19055796,P
9.196769,-11.391564,0.290462,P
9.430653,-13.220881,1.5477757,P
10.254624,-9.739585,2.1638813,P
11.294938,-12.534696,1.2296969,P
10.615948,-13.0095415,1.8195008,P
10.33893,-8.867513,3.812892,P
10.182582,-9.393019,4.4075365,P
9.648688,-10.07982,4.5754604,P
10.3801985,-9.430065,5.501209,P
8.207031,-9.539446,4.2757,P
10.556888,-9.011937,3.7135782,P
10.260857,-8.793177,3.2129366,P
10.193152,-8.860401,3.460891,P
8.055334,-9.994838,2.173473,P
8.313538,-10.59299,1.7898886,P
8.166022,-10.471159,1.8964077,P
11.977225,-13.003907,1.4918306,P
12.1797905,-13.474732,1.6245391,P
13.233127,-10.5933695,2.525228,P
10.704694,-9.332637,4.966892,P
8.071117,-9.864016,2.1401882,P
7.8369093,-9.791455,2.3088226,P
13.1741085,-12.5127125,1.9807425,P
13.210677,-12.839615,1.9708692,P
10.39718,-9.0166235,4.247267,P
9.650918,-9.688474,1.9125259,P
12.206598,-13.249462,1.5550113,P
12.818696,-11.0109625,1.3435915,P
10.4167185,-9.563217,1.0164219,P
8.925026,-10.253492,1.2120247,P
7.9634056,-9.5421715,2.12436,P
8.279469,-9.384252,4.257811,P
9.037053,-12.386138,1.2845222,P
11.897703,-11.444893,0.7729734,P
12.963317,-10.429505,3.7525146,P
12.577418,-10.509061,1.1608189,P
13.0861635,-12.617947,1.9526274,P
9.664592,-8.712477,2.224444,P
10.086495,-8.67707,4.7889695,P
10.226467,-8.684126,3.3487566,P
10.313437,-9.569018,1.0017987,P
7.6546316,-9.633127,2.3999765,P
9.299172,-9.458813,2.1892507,P
10.351335,-9.105801,4.5557637,P
7.965929,-9.973165,4.380043,P
12.743085,-10.400922,4.0058074,P
9.899652,-8.704001,4.67952,P
10.275623,-8.345232,4.416691,P
9.215598,-8.859179,2.8934977,P
10.467712,-12.778317,1.8241168,P
12.507577,-12.768917,1.5721478,P
10.644138,-12.891934,1.8869972,P
12.332926,-11.613234,3.5155334,P
12.109434,-11.588698,3.5329688,P
11.875911,-12.528311,1.3804739,P
13.206,-12.28448,2.2961907,P
12.17437,-11.812617,1.0591539,P
11.096844,-9.594516,5.582923,P
12.129543,-11.089474,0.89293355,P
12.773104,-12.730398,1.6885934,P
12.901621,-10.590215,3.5886934,P
12.046497,-11.211461,0.8780853,P
13.220056,-10.450123,4.218583,P
9.508334,-9.1615095,2.0831506,P
7.4890895,-10.732105,3.6683588,P
10.026615,-12.31832,1.784175,P
13.379111,-10.947455,2.6988428,P
10.28174,-9.073545,5.9245267,P
7.4457603,-10.706409,3.8418236,P
9.493735,-11.034871,4.2867904,P
13.294944,-11.827648,2.2998662,P
10.251464,-9.089459,5.3902826,P
8.410759,-10.302396,1.8415629,P
9.308587,-11.576407,0.27429903,P
11.939837,-9.836624,3.9170654,P
8.015814,0.19695243,-1.719396,Q
11.2756,-1.8162012,-2.0569625,Q
9.275883,-2.445464,-1.2658423,Q
7.833459,-1.290811,-0.28152618,Q
7.7003107,-0.9049909,-0.38953248,Q
9.956268,-1.092539,-1.3656622,Q
10.065996,-2.7983956,-2.1279817,Q
10.418883,-3.068415,-2.374781,Q
7.872808,0.91071177,0.9768844,Q
6.8665295,1.8352706,-0.5089653,Q
6.686181,0.04259683,1.1109478,Q
8.220593,-1.9996963,-0.53525406,Q
10.197448,-2.6012871,-2.218711,Q
8.925029,0.21965107,-1.559203,Q
10.82985,-1.9849737,-2.0618966,Q
7.5256734,3.471952,-0.5378993,Q
7.368878,2.9763587,-0.20988876,Q
6.4189415,2.2108812,-0.6339637,Q
7.123172,0.6373098,0.6619248,Q
7.601165,3.6969204,-0.67772704,Q
8.637249,2.4481149,-1.2443392,Q
8.258166,1.8960063,-1.4748893,Q
9.19868,2.7175777,-1.2635292,Q
10.8978,-2.8187833,-2.405938,Q
6.896312,2.5926661,-1.4745476,Q
6.805371,2.2160957,-0.8078164,Q
7.3622293,2.6075118,-0.2014821,Q
8.73422,2.6512673,-1.1829768,Q
7.007469,2.3768232,-0.09663631,Q
7.260497,-0.262963,0.5049257,Q
6.841514,0.38193005,0.6473787,Q
8.426695,11.976005,-4.9765577,Q
10.020986,-2.0826728,-2.1898022,Q
9.195067,-2.408899,-2.3334615,Q
9.733531,1.3953543,-1.7962276,Q
10.268493,-3.570187,-1.6634759,Q
7.372853,-0.50946414,0.34285358,Q
7.3645716,0.183512,0.41223904,Q
8.647226,-0.14831382,0.552555,Q
7.5045266,2.4839458,0.100208096,Q
6.8024325,2.0350492,-0.66569495,Q
8.42109,-0.17855936,0.5050115,Q
10.979111,-2.3013606,-1.1328188,Q
9.580787,1.5335846,-1.7294537,Q
11.050574,-2.947672,-2.342675,Q
10.37426,-1.3853877,-1.6284908,Q
9.234548,-0.0031617354,-1.6212082,Q
8.940709,2.7008646,-1.1527787,Q
8.705146,0.92502946,1.077996,Q
6.8107696,1.8340211,-0.5163735,Q
6.847698,1.9233121,-0.60746634,Q
8.037998,1.9557232,-1.3053042,Q
8.76596,1.8029711,-1.3547779,Q
9.970338,0.6197278,-0.6814554,Q
10.091775,-0.95656997,-1.7979665,Q
10.463914,-2.485053,-1.394687,Q
7.413095,-0.2856541,0.37766832,Q
6.6250343,0.49183238,0.627124,Q
8.186925,-1.9258634,-0.4936695,Q
7.700597,-0.95406264,-0.47294512,Q
7.5894275,0.11564506,0.58255863,Q
7.668071,-0.8304635,-0.64767,Q
10.6352005,-3.5910904,-1.8009824,Q
9.168315,0.5092307,-2.3064268,Q
8.764005,1.0400321,-2.1797278,Q
7.583002,3.3826306,-0.50331473,Q
10.853693,-1.7398025,-2.092458,Q
8.981025,-1.3046129,-0.47838178,Q
10.812223,-1.7487524,-1.4773369,Q
10.651269,-3.0845602,-2.39976,Q
10.123236,-3.729075,-1.5856587,Q
8.626728,-0.45189312,0.44684058,Q
7.5514207,3.63229,-0.54394895,Q
9.096635,1.6361445,-1.560998,Q
9.347924,1.3774294,-0.7631714,Q
11.430955,-2.7722101,-1.9271431,Q
9.339784,1.9098938,-1.8449134,Q
7.105446,2.3068745,0.0054000635,Q
7.3224344,-0.061892807,0.5452791,Q
10.979506,-3.334216,-1.798377,Q
10.975336,-2.8430421,-2.200579,Q
9.567088,-2.147295,-1.7226019,Q
9.722245,-2.1297357,-1.748676,Q
11.010197,-2.7817986,-2.041226,Q
10.974992,-2.6524463,-2.0369184,Q
9.960717,0.20991297,-0.88052356,Q
10.188201,-1.1422137,-1.5969205,Q
8.473061,1.1821601,-2.0698926,Q
10.449427,-1.271132,-1.6903312,Q
11.214799,-2.0277996,-1.788382,Q
10.48753,-1.7129544,-1.4987004,Q
6.8644,2.4755964,-1.4296774,Q
6.8012667,1.8255411,-0.5964899,Q
7.4797964,3.5639052,-0.6548679,Q
7.3136253,3.5425985,-0.19296661,Q
9.6813965,0.91187966,-0.73879254,Q
9.847548,0.58151704,-0.58042824,Q
8.7416725,1.3400861,1.1828904,Q
7.0525413,1.7108114,-0.016079215,Q
6.985846,1.5677296,-0.037349712,Q
7.4078865,0.14631383,0.18576781,Q
8.966978,-1.5108672,-0.50047296,Q
7.676787,-0.5000524,0.26706514,Q
-8.520063,-4.980783,11.068705,R
-8.656022,-6.031316,7.7960773,R
-10.02378,-8.528997,12.229155,R
-7.3313127,-5.3202477,9.3415,R
-8.827273,-5.1040044,8.242957,R
-9.101172,-5.72014,9.438005,R
-8.188953,-6.2516418,11.842518,R
-6.3423,-5.1435122,8.5585375,R
-8.934777,-7.6283298,12.177192,R
-9.604009,-6.701215,8.461999,R
-9.110945,-5.537624,10.385694,R
-7.7449965,-5.4856834,6.812154,R
-11.282581,-7.859494,10.672681,R
-8.793488,-5.827783,11.007507,R
-6.5912523,-5.21439,8.092945,R
-9.805867,-6.8778234,8.745182,R
-8.884481,-7.81503,12.462356,R
-7.8573866,-6.1047287,8.523474,R
-7.4159656,-6.730395,11.19681,R
-8.2138,-5.9754424,7.6120296,R
-10.922812,-7.8110557,9.9941635,R
-8.897113,-6.282729,8.5099535,R
-8.796367,-5.937452,7.054123,R
-9.083619,-7.020249,11.733214,R
-8.169304,-5.54308,9.381109,R
-9.097498,-5.939946,11.08404,R
-8.090975,-5.986732,7.6566544,R
-9.772271,-8.314985,12.152819,R
-7.6693463,-5.9668803,7.846004,R
-10.920754,-7.7802653,9.949571,R
-9.167109,-6.01891,10.74364,R
-7.4578185,-5.673108,7.291245,R
-10.993709,-7.938831,9.786824,R
-10.452073,-7.3108435,12.151504,R
-10.241206,-8.358629,10.544848,R
-9.181765,-5.8564234,10.834951,R
-7.406394,-5.5954022,7.158869,R
-11.190523,-8.056305,10.062284,R
-8.465297,-5.9350176,11.247713,R
-8.903258,-5.656148,6.383472,R
-7.528707,-5.6922674,7.385189,R
-10.392449,-8.61423,11.406316,R
-7.265369,-5.7937603,8.070751,R
-11.535057,-8.1621,10.543176,R
-8.762134,-5.577116,9.947631,R
-7.6720495,-5.4257045,9.622515,R
-8.922594,-7.7162395,12.366257,R
-9.134231,-6.35785,8.570893,R
-11.574453,-8.26781,10.093736,R
-11.280093,-8.123733,9.981267,R
-8.513252,-5.383697,10.28284,R
-11.466203,-8.281738,10.086694,R
-9.008934,-5.6283107,10.303151,R
-7.8153496,-6.261775,10.783309,R
-10.689974,-8.524416,10.406003,R
-8.517944,-7.082467,12.052727,R
-8.114834,-6.138972,8.4692545,R
-8.43446,-4.723595,11.172183,R
-11.129018,-7.9823813,10.160707,R
-6.5484595,-5.183432,8.297093,R
-9.421949,-8.345178,12.376341,R
-8.826227,-5.5232897,10.20136,R
-9.581767,-8.444522,11.905122,R
-8.138318,-5.8857317,7.2166734,R
-8.542628,-7.942366,12.464103,R
-6.0911655,-5.084242,8.848179,R
-8.87989,-8.643748,13.341047,R
-7.368168,-5.312452,9.461565,R
-7.9715486,-7.6934323,12.643794,R
-8.904158,-5.445105,10.773889,R
-8.723301,-6.0005565,7.245356,R
-10.255545,-8.681566,11.589463,R
-6.8641305,-5.273627,8.873288,R
-8.426953,-7.910645,12.579403,R
-7.645275,-5.7436347,6.9593134,R
-9.140464,-8.204055,11.861834,R
-8.415193,-4.739513,10.961529,R
-9.185704,-6.4905863,8.1155205,R
-7.52602,-6.8398185,11.878039,R
-8.375099,-5.674229,6.5890026,R
-8.388933,-7.6101584,12.26785,R
-8.042121,-5.8311305,6.9163985,R
-10.993885,-7.941192,9.734324,R
-8.346367,-7.638063,12.505576,R
-7.6752577,-5.714974,6.693419,R
-8.415818,-8.170895,12.930917,R
-6.081804,-5.085556,8.792766,R
-9.644267,-8.55625,11.800106,R
-9.16005,-8.089242,11.668341,R
-7.335615,-5.6103106,6.7453003,R
-9.804967,-8.661732,11.851538,R
-8.955449,-5.304344,10.823075,R
-8.143728,-6.4125023,7.012716,R
-9.563734,-8.42044,11.944165,R
-7.428796,-5.3419156,9.297435,R
-7.0665264,-5.5586,6.755565,R
-10.443404,-8.727296,11.035723,R
-9.512849,-5.8732166,10.246964,R
-6.6861124,-5.392645,7.160489,R
-9.3930645,-8.87316,13.167229,R
-13.097685,-6.9194503,-6.387161,S
-11.894649,-8.139628,-2.7346382,S
-16.216753,-7.2834296,-6.779791,S
-14.890713,-8.94382,-4.8017125,S
-12.046519,-7.013178,-4.4798355,S
-14.899903,-8.75614,-5.122788,S
-11.7708435,-6.805926,-5.183515,S
-15.394617,-7.558899,-7.3470745,S
-14.3814535,-8.146678,-5.2542706,S
-12.054648,-6.828471,-6.9482474,S
-11.1395855,-7.896125,-2.5543745,S
-14.991881,-8.844676,-7.141241,S
-13.058135,-8.457958,-5.5446763,S
-15.929919,-7.7409267,-8.00613,S
-12.706814,-8.656238,-5.921303,S
-11.837713,-6.8357687,-5.177646,S
-12.218826,-7.3763537,-2.9132483,S
-15.906267,-7.410218,-7.2713666,S
-11.095306,-8.044168,-1.8137081,S
-11.341417,-7.331225,-7.3944087,S
-10.891891,-8.255991,-1.3458346,S
-12.191551,-6.535762,-5.614688,S
-13.621355,-9.367335,-6.339028,S
-11.855551,-7.295124,-2.5239053,S
-15.454963,-8.701789,-6.4392185,S
-11.805687,-7.062294,-7.1524563,S
-13.166283,-8.399375,-3.399764,S
-16.190268,-7.249659,-6.9109144,S
-12.070447,-6.9369836,-4.32996,S
-12.828274,-8.557678,-5.958622,S
-12.634657,-7.007821,-5.215547,S
-11.794181,-6.884165,-7.134905,S
-12.731207,-8.49805,-3.825244,S
-15.775712,-7.311432,-6.8487234,S
-11.248621,-8.999918,-6.212132,S
-12.260702,-7.414226,-3.5897126,S
-14.822577,-7.129647,-7.076924,S
-12.934546,-8.383992,-3.5375042,S
-14.479302,-6.9791284,-6.922143,S
-14.873231,-8.834787,-5.1859465,S
-11.695157,-7.369914,-2.8516695,S
-14.82755,-8.474416,-7.7474113,S
-15.125885,-7.8682723,-5.5466127,S
-12.895321,-8.458448,-3.739581,S
-15.268485,-7.5397515,-6.061542,S
-11.317384,-7.8994427,-2.5389013,S
-15.566901,-7.2983603,-6.9596972,S
-12.906316,-8.291802,-3.5208309,S
-12.702523,-6.442022,-7.3827834,S
-11.013027,-8.933679,-6.5036244,S
-11.531791,-7.2559404,-3.0865448,S
-14.981181,-6.8683825,-7.0665264,S
-11.8635845,-6.9184055,-4.0877314,S
-15.720712,-8.401678,-6.1568666,S
-11.419907,-7.104668,-4.067983,S
-15.450419,-8.539594,-5.829405,S
-11.171332,-7.873133,-2.3943841,S
-13.404537,-7.5539007,-6.3153524,S
-11.20565,-7.248065,-2.8477688,S
-14.3545685,-7.378222,-6.814191,S
-11.105439,-7.940593,-2.1312723,S
-15.32989,-7.1267962,-7.042637,S
-11.201704,-7.894267,-2.4560065,S
-16.119724,-6.6807575,-6.5818024,S
-10.795864,-7.15129,-3.0202038,S
-15.337167,-6.550872,-7.221874,S
-11.34243,-7.1071587,-3.442797,S
-13.751386,-9.400772,-6.51102,S
-12.278392,-6.8956056,-6.0624056,S
-11.417686,-8.996713,-6.025245,S
-11.682596,-6.619038,-6.791626,S
-14.343921,-9.170093,-5.3731155,S
-12.874662,-7.759125,-3.1313128,S
-15.952355,-7.0975385,-6.773602,S
-12.408612,-6.815543,-5.301364,S
-12.050166,-6.3778467,-6.271528,S
-14.009322,-9.3216715,-6.2119107,S
-11.42703,-6.8798842,-3.9802482,S
-14.732342,-8.905691,-6.5917473,S
-12.05342,-7.3708544,-3.2487407,S
-15.643928,-7.3656,-6.352528,S
-12.050787,-6.4644685,-6.348592,S
-12.695707,-8.260252,-3.651585,S
-14.170047,-9.299704,-6.987438,S
-12.369591,-8.7947,-5.5295963,S
-15.678311,-8.509155,-5.9983296,S
-12.924013,-8.328691,-3.1794727,S
-11.372058,-6.9854426,-4.7239923,S
-15.1212,-8.655275,-5.550101,S
-11.518607,-7.089647,-7.3234787,S
-14.48217,-9.144814,-6.959042,S
-12.055697,-6.434746,-6.0973105,S
-14.216766,-9.265665,-6.4765606,S
-11.76221,-6.552132,-6.7243867,S
-13.891973,-8.50755,-3.1050441,S
-12.572646,-7.0164285,-6.380151,S
-13.257872,-8.328343,-3.0778816,S
-15.392133,-7.343982,-7.014431,S
-12.486576,-8.179239,-3.7035785,S
-15.892794,-7.2311797,-7.1442585,S
-3.4036248,12.2861185,-11.973919,T
-1.920449,14.671325,-11.275906,T
-5.0451193,13.079763,-9.513762,T
-2.0751607,14.997815,-10.770125,T
-3.9796991,14.014878,-9.524404,T
-5.370784,13.384401,-9.057697,T
-8.200274,13.752956,-7.095787,T
-7.821293,14.086729,-7.00043,T
-8.056315,13.570551,-7.3215065,T
-8.494842,13.646484,-7.051409,T
-5.2104063,13.824201,-8.782091,T
-5.803364,13.406607,-8.77886,T
-4.243867,14.304153,-9.089809,T
-1.8203092,15.353186,-10.791504,T
-5.661964,13.638891,-8.653799,T
-2.5731158,14.522759,-10.557135,T
-2.3335776,14.633704,-10.75787,T
-3.5750353,14.442835,-9.582751,T
-3.6165898,12.951353,-10.728239,T
-4.244263,14.140902,-9.222405,T
-1.6570901,15.32287,-11.041168,T
-6.568201,13.597617,-8.135655,T
-7.4442887,14.062373,-7.215414,T
-6.1827145,13.956163,-8.04868,T
-2.4938478,14.844565,-10.394034,T
-3.2403162,14.100827,-10.14257,T
-4.806469,14.015109,-8.902163,T
-5.0970526,14.230728,-8.512262,T
-7.9345903,13.573075,-7.3844895,T
-8.037637,13.764925,-7.1613803,T
-8.249544,13.214477,-7.5406466,T
-1.6488853,15.522444,-10.8696785,T
-7.5327907,13.966469,-7.252721,T
-7.207174,13.95301,-7.44034,T
-8.726488,11.120132,-3.5920155,T
14.418827,9.322091,0.8335932,T
-2.4708195,12.780351,-12.966519,T
-3.5642097,12.5107765,-11.3295965,T
-1.8646508,14.563875,-11.464602,T
-1.6178647,14.764486,-11.642148,T
-4.485018,12.955885,-9.966492,T
-7.175244,13.600021,-7.7711067,T
-5.9872103,12.513011,-9.559926,T
-5.462388,12.627145,-9.733452,T
-3.0391243,14.115124,-10.34272,T
-2.8543153,12.7489195,-11.948134,T
-2.7360024,12.698637,-12.345213,T
-3.3371315,12.480061,-11.666105,T
-7.816723,13.457681,-7.5393586,T
-5.817182,12.38681,-9.79575,T
-4.0929117,12.645204,-10.608509,T
-2.725166,13.054133,-11.733765,T
-8.058537,13.121912,-7.7050676,T
-3.32068,12.511701,-11.634281,T
-3.886154,14.305445,-9.400989,T
-3.1117535,12.616171,-11.750332,T
-3.4324813,13.408065,-10.48738,T
-2.989355,13.555484,-10.860677,T
-1.9199742,14.399832,-11.547191,T
-3.8550124,12.905021,-10.534486,T
-4.174187,13.061975,-10.093291,T
-8.086839,13.096296,-7.721114,T
-3.364416,14.326571,-9.861878,T
-2.4807365,13.487248,-11.607549,T
-2.518432,13.558597,-11.470745,T
-7.2454324,13.222771,-8.070477,T
-6.72524,13.393682,-8.223073,T
-3.9267564,12.299863,-11.262301,T
-1.905859,14.139435,-11.8638,T
-5.7559457,13.136582,-9.064956,T
-4.594401,14.112848,-8.976749,T
-7.405687,12.925577,-8.253857,T
-5.1454105,13.704187,-8.924322,T
-7.178953,13.454964,-7.8992524,T
-4.939128,11.698569,-11.467365,T
-3.030688,12.498046,-12.12632,T
-1.7357827,14.55514,-11.676934,T
-7.7696266,13.1070385,-7.884406,T
-3.9009776,13.009302,-10.383467,T
-8.0411,12.654367,-8.156713,T
-4.098149,13.019246,-10.199004,T
-2.7194376,12.73952,-12.283799,T
-1.8172672,14.008463,-12.245959,T
-2.6568499,13.171139,-11.693596,T
-6.168619,11.83206,-10.251749,T
-4.655902,13.959458,-9.046043,T
-4.4691978,11.515504,-12.360559,T
-2.8572636,12.520239,-12.529723,T
-8.413409,13.115344,-7.532954,T
-5.8599973,12.027601,-10.213868,T
-2.4013412,12.927065,-12.802911,T
-2.6906755,12.571899,-12.897081,T
-4.50488,11.666834,-11.961365,T
-6.9616723,13.1838045,-8.273751,T
-4.221806,12.979744,-10.133799,T
-5.8249207,12.24252,-9.960366,T
-3.1872284,12.205085,-12.759973,T
-4.175436,11.943619,-11.696851,T
-5.9420094,12.059006,-10.114834,T
-6.1154394,12.196306,-9.835781,T
-6.380695,-14.759884,-5.94375,U
-4.603149,-18.761074,-6.238817,U
-1.6758674,-20.25093,-6.6281824,U
-3.298121,-15.984674,-7.8588123,U
-2.5975883,-19.245682,-5.9328146,U
-6.16664,-14.924986,-6.992181,U
-0.9265695,-20.298943,-6.2575793,U
-3.4055119,-15.676833,-7.7166877,U
-4.0262146,-18.278414,-7.608126,U
-1.88643,-20.37569,-6.6323757,U
-2.885528,-16.107334,-7.5153008,U
-5.62298,-16.46767,-5.794238,U
-3.7760658,-18.545464,-7.595751,U
-1.9969108,-18.737959,-6.5616674,U
-5.6411395,-14.990369,-6.2618885,U
-1.5867453,-19.586157,-6.456426,U
-3.924643,-15.282909,-8.131221,U
-1.9521676,-19.551144,-5.423547,U
-2.9415085,-16.22919,-7.8286333,U
-5.90768,-15.066176,-7.0641336,U
-3.8834023,-19.25266,-6.191065,U
-2.9316783,-16.072943,-7.5538735,U
-3.5526161,-15.644656,-7.2288966,U
-5.530738,-17.887484,-5.581343,U
-1.8188688,-19.043509,-6.5629096,U
-5.722068,-17.11897,-5.831168,U
-1.4059967,-20.16907,-6.25899,U
-3.8659918,-18.786543,-6.4580874,U
-1.6003984,-18.258753,-6.0141063,U
-5.0902295,-17.603416,-7.411818,U
-4.0965323,-17.324125,-7.156535,U
-0.938525,-20.446802,-5.8525205,U
-3.9868894,-17.605387,-7.6224604,U
-1.6085932,-18.255676,-6.051569,U
-3.1978874,-17.901186,-6.8417315,U
-2.2471812,-20.411633,-6.283317,U
-3.6759613,-15.84409,-7.584791,U
-0.8373882,-20.627794,-6.002777,U
-5.7569246,-15.10431,-7.0357866,U
-1.9805584,-20.138016,-8.257078,U
-3.8456435,-18.457382,-7.6146274,U
-0.85117924,-20.942278,-6.1164594,U
-5.013845,-15.465402,-6.080048,U
-1.7109604,-18.730673,-6.1696157,U
-5.5108795,-18.019587,-5.5241547,U
-4.2877607,-18.079382,-7.1947083,U
-0.94841695,-20.608324,-6.093687,U
-6.1425447,-15.514613,-7.6320686,U
-5.9119105,-16.61517,-5.9557595,U
-3.4164035,-17.795792,-7.578536,U
-3.589731,-15.790894,-7.271275,U
-5.1923203,-15.42753,-6.235217,U
-1.1014764,-20.192984,-5.0886784,U
-5.426154,-15.606462,-6.4073887,U
-4.0328326,-18.520699,-7.072027,U
-1.2428969,-20.880812,-7.273413,U
-5.903603,-16.591772,-6.1777864,U
-3.6239343,-15.713823,-7.6525607,U
-2.3964987,-19.16352,-7.0689654,U
-5.323623,-15.268838,-6.816269,U
-2.5423832,-19.594744,-6.0724645,U
-6.218544,-15.380545,-7.5823483,U
-2.1876214,-19.751442,-6.8219047,U
-3.6916192,-19.459316,-6.5273414,U
-6.264454,-15.050282,-7.4311757,U
-1.9954393,-20.150494,-8.349365,U
-2.9602747,-16.130468,-7.7255125,U
-5.8111415,-16.956177,-5.990901,U
-2.6413598,-16.3931,-7.8958073,U
-1.4165663,-20.790564,-6.916917,U
-2.9028397,-16.016445,-7.5698185,U
-5.2571363,-15.558813,-6.312036,U
-0.8331032,-20.535606,-5.2716837,U
-3.9059334,-15.848815,-7.9612517,U
-3.2623663,-20.216137,-6.0328717,U
-5.9387217,-16.785398,-5.969346,U
-1.1560524,-20.387651,-6.3221064,U
-1.2624913,-19.403944,-5.841998,U
-5.0771933,-15.374201,-6.2195587,U
-3.7509792,-18.512625,-6.833802,U
-1.9626954,-17.180098,-7.479161,U
-5.5194216,-15.734157,-7.9225473,U
-1.5948241,-20.259659,-7.2162557,U
-2.2125614,-18.670052,-6.5297527,U
-4.0966077,-18.40756,-6.6116004,U
-1.915878,-19.946747,-6.9431415,U
-4.8228993,-18.00681,-6.9786587,U
-1.5983719,-20.030354,-6.874657,U
-5.957321,-15.657574,-7.2745905,U
-4.104484,-18.323292,-7.1417885,U
-1.1879861,-21.392035,-6.7931547,U
-6.009947,-16.593548,-6.2465873,U
-1.2971318,-20.694304,-7.02465,U
-6.1726255,-16.311142,-6.464244,U
-1.2363112,-19.485495,-5.7696743,U
-5.9026275,-16.871485,-6.084274,U
-4.320861,-15.859693,-8.088217,U
-5.750924,-16.680984,-8.106355,U
-3.3862016,-15.823128,-7.564103,U
-0.89780086,-20.40052,-5.2188907,U
8.449289,-11.114827,-7.383122,V
7.2928805,-13.934498,-8.144771,V
6.8380375,-12.718721,-6.466367,V
8.319975,-11.522336,-7.267365,V
8.65333,-11.2990055,-7.2806525,V
6.3779926,-14.121643,-8.253441,V
6.377722,-9.111214,-7.625332,V
7.2170286,-10.661914,-10.775093,V
8.0043545,-11.349223,-10.629412,V
8.743813,-11.312143,-9.3284025,V
7.21149,-10.655847,-10.798533,V
6.7552204,-13.97191,-6.5678744,V
7.600548,-10.096059,-6.669423,V
6.711991,-11.598873,-6.832851,V
8.802342,-11.375831,-9.137228,V
6.412522,-14.048525,-8.249997,V
6.5108213,-12.478946,-6.9652495,V
6.5472345,-12.462381,-6.905805,V
9.095695,-12.136833,-9.061579,V
6.458773,-14.599135,-8.195145,V
6.7163634,-13.546954,-6.9926543,V
7.210621,-13.596774,-9.187614,V
6.151622,-10.08758,-7.3773046,V
7.025952,-13.556466,-10.190377,V
7.6764555,-13.349272,-8.433192,V
6.36747,-12.03842,-6.956691,V
7.763885,-9.8261,-9.864725,V
7.837899,-11.39071,-10.916409,V
7.1023374,-13.774159,-9.507319,V
8.129616,-11.770739,-7.4422455,V
7.469926,-13.115196,-8.20505,V
6.570907,-14.103847,-7.5250077,V
5.452612,-10.301213,-8.422235,V
8.063863,-10.530279,-11.386292,V
9.101368,-11.749127,-9.091459,V
8.66382,-12.74859,-9.412946,V
7.3618627,-11.733303,-6.350516,V
7.7117467,-13.60553,-8.593991,V
5.7682347,-10.146042,-7.4797163,V
6.1767907,-10.588077,-9.89425,V
8.213167,-11.268401,-10.396605,V
8.077862,-12.722393,-8.227946,V
8.118495,-11.833264,-7.4758167,V
6.676959,-14.329642,-7.2936273,V
6.657186,-13.892654,-7.4081483,V
6.733016,-11.475932,-6.803138,V
6.1840115,-10.057679,-8.73581,V
7.2824807,-12.831858,-8.223635,V
6.587683,-14.454836,-7.876488,V
6.2227883,-10.012353,-8.564144,V
6.0474687,-10.195004,-8.870274,V
7.002634,-10.028446,-10.021664,V
6.9132204,-13.880675,-9.284923,V
6.8949203,-9.627729,-9.469781,V
7.8306513,-11.905809,-8.401425,V
6.6141715,-12.425703,-6.6031117,V
6.1460524,-13.2018175,-7.8217373,V
7.6302176,-9.407529,-9.3334465,V
7.2064457,-11.020322,-11.008968,V
7.8241334,-13.256226,-9.132859,V
7.2971425,-13.774014,-8.860831,V
6.158724,-10.045496,-8.789408,V
8.798272,-11.121355,-9.438285,V
6.839,-13.179366,-6.282857,V
6.166183,-10.060488,-8.739063,V
7.303896,-10.67713,-10.750258,V
5.83667,-9.894699,-7.811988,V
5.9647617,-10.27199,-9.220167,V
7.4034343,-9.026122,-8.442982,V
6.6598763,-12.4676895,-8.672553,V
8.297539,-9.57654,-7.324265,V
6.061563,-9.35064,-6.769954,V
5.732465,-9.9954195,-6.9235897,V
7.355688,-9.490499,-7.6286125,V
7.4862123,-8.91179,-8.154624,V
7.5386934,-8.8303585,-7.8825784,V
7.798774,-11.867535,-8.215356,V
7.3384914,-13.708592,-8.798414,V
5.3140135,-10.579833,-7.244076,V
6.004675,-10.293232,-7.1394253,V
6.88549,-9.392086,-8.917045,V
7.504994,-13.879909,-8.775857,V
5.2864175,-10.404631,-7.3566775,V
7.1664996,-10.482344,-10.577207,V
8.856393,-11.216287,-7.661366,V
6.8656344,-14.145068,-9.929067,V
6.2192373,-11.875643,-6.9958262,V
5.299052,-10.348497,-7.2376046,V
7.103459,-10.452056,-10.574248,V
8.107233,-11.226934,-10.384245,V
8.504114,-12.852791,-8.1437235,V
6.0539107,-10.033794,-7.486472,V
7.527781,-9.296139,-9.34008,V
7.298093,-11.849057,-11.187176,V
