time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
35.021,10.6722,10.7188,10.4545,9.8556,9.5155,9.8348,9.898,9.9846,9.7935,10.3411,9.8349,10.2341,10.7899,11.091,11.3698
35.443,11.5187,11.5812,11.2999,10.6649,10.3366,10.6532,10.7429,10.8219,10.6304,11.2085,10.6737,11.1216,11.6882,12.0337,12.3483
35.865,12.4004,12.4188,12.1213,11.4735,11.1433,11.469,11.5898,11.6274,11.5056,12.0668,11.5263,11.9956,12.6232,13.0563,13.2846
36.287,13.2771,13.2929,12.9474,12.5132,11.9569,12.3141,12.3977,12.4695,12.3277,12.9592,12.4218,12.9077,13.5338,14.0217,14.2323
36.709,14.1471,14.209,13.8306,13.3366,12.8268,13.1377,13.2139,13.3594,13.2022,13.8348,13.2942,13.8169,14.5388,14.9952,15.1904
37.131,15.0051,15.0803,14.6993,14.1691,13.6615,13.9431,14.0269,14.2256,14.0579,14.7179,14.1841,14.828,15.5135,15.9828,16.1428
37.553,15.9014,15.9564,15.5603,15.0594,14.4962,14.9173,14.8671,15.0486,15.062,15.3971,15.1077,15.8285,16.661,16.9762,17.1476
37.975,16.1188,15.5733,15.5695,15.4012,15.1685,15.0069,14.7325,14.6269,15.0085,14.722,15.5713,15.9735,16.6548,16.7483,17.0288
38.397,14.9717,14.6016,14.5834,14.4355,14.5166,14.0266,13.8519,13.7404,14.141,13.8418,14.6831,15.0776,15.7133,15.7707,15.9622
38.819,14.0551,13.6838,13.6614,13.5498,13.64,13.1655,12.9664,12.8916,13.2765,12.9668,13.7868,14.1438,14.7809,14.7971,14.9745
39.241,13.1457,12.6731,12.7793,12.671,12.6726,12.2994,12.1125,12.0163,12.42,12.0776,12.9065,13.2435,13.8173,13.8222,13.9957
39.662,12.2453,11.7658,11.8832,11.7733,11.8169,11.4486,11.2715,11.1831,11.5475,11.2191,12.0467,12.3114,12.8777,12.8491,13.0256
40.084,11.3598,10.892,11.0178,10.9197,10.976,10.6072,10.4407,10.3335,10.7118,10.2604,11.177,11.4287,11.8934,11.8729,12.068
40.506,10.4864,10.0344,10.1689,10.0354,10.1265,9.7778,9.6125,9.5432,9.9133,9.426,10.3054,10.5631,10.9225,10.9448,11.127
40.928,9.4963,9.1904,9.3346,9.2015,9.307,8.9557,8.7987,8.7373,9.0962,8.6165,9.4829,9.6751,10.0128,9.972,10.1994
41.35,8.6406,8.3579,8.5087,8.3849,8.4965,8.1549,7.9684,7.9455,8.2733,7.7966,8.6055,8.7539,9.2631,9.0561,9.2418
41.772,7.7761,7.4755,7.6763,7.5812,7.6529,7.3643,7.1658,7.0628,7.4804,6.9967,7.8173,8.0389,8.5694,8.151,8.3237
42.194,6.9214,6.6536,6.8588,6.6802,6.8458,6.4279,6.3861,6.2876,6.6601,6.214,7.0989,7.3374,7.742,7.2677,7.4013
42.616,6.1089,5.8501,5.962,5.8719,6.0681,5.655,5.6143,5.5193,5.8658,5.4666,6.3956,6.618,6.9785,6.4224,6.3179
43.038,5.3094,5.0578,5.1851,5.0916,5.284,4.8999,4.8441,4.7652,5.0665,4.7455,5.6796,5.8821,6.1896,5.6105,5.4566
43.46,4.4827,4.2821,4.4007,4.3332,4.5296,4.1571,4.0898,4.0159,4.3067,4.0143,4.7964,5.0271,5.3685,4.7768,4.6097
43.882,3.6953,3.5135,3.6537,3.5917,3.7467,3.4314,3.3351,3.2877,3.5501,3.2538,4.0562,4.2594,4.555,3.9521,3.7826
44.304,2.9498,2.7821,2.9213,2.8444,3.0088,2.6781,2.6006,2.5477,2.8258,2.5433,3.3189,3.5048,3.7436,3.1184,2.9572
44.726,2.2381,2.0813,2.2057,2.148,2.316,2.0117,1.9245,1.8943,2.1365,1.7822,2.6174,2.7732,2.9943,2.3599,2.1913
45.148,1.4867,1.3261,1.329,1.4904,1.6593,1.3581,1.3511,1.3397,1.535,1.2864,1.9796,2.1604,2.328,1.6885,1.4046
45.57,0.9229,0.8274,0.8284,0.9628,1.092,0.8718,0.924,0.9465,1.085,0.9526,1.4969,1.7094,1.8441,1.2166,0.928
45.992,0.6119,0.5476,0.5403,0.6492,0.7131,0.5495,0.645,0.6613,0.8105,0.7213,1.173,1.4108,1.5147,0.9023,0.6286
46.414,0.3981,0.3622,0.3372,0.4416,0.479,0.3664,0.454,0.4909,0.6234,0.5571,0.9493,1.1926,1.2716,0.6857,0.422
46.835,0.2544,0.2282,0.2071,0.2847,0.3145,0.231,0.3173,0.3601,0.4829,0.4361,0.7865,1.0253,1.0913,0.5048,0.2707
47.257,0.1435,0.1252,0.1107,0.1724,0.1969,0.1332,0.2087,0.2544,0.3481,0.3393,0.6599,0.8957,0.9432,0.3829,0.1576
47.679,0.0584,0.0414,0.0334,0.0885,0.1058,0.056,0.1268,0.1705,0.2621,0.262,0.5535,0.7901,0.8211,0.2812,0.0667
48.101,-0.0097,-0.0239,-0.0273,0.0211,0.0319,-0.007,0.0588,0.1086,0.1923,0.1994,0.4701,0.6964,0.7052,0.2002,-0.0112
48.523,-0.0619,-0.0656,-0.0594,-0.0339,-0.0333,-0.0525,0.0043,0.0749,0.1392,0.1799,0.4023,0.6258,0.6233,0.1409,-0.0714
48.945,-0.0412,-0.0296,-0.0229,-0.0262,-0.0513,-0.0292,0.0223,0.1104,0.1562,0.218,0.3998,0.6315,0.6232,0.1635,-0.0446
49.367,0.0089,0.0235,0.0278,0.0185,-0.0126,0.0183,0.0736,0.156,0.1959,0.2672,0.4349,0.6608,0.6446,0.2102,0.0064
49.789,0.0745,0.0937,0.1013,0.0748,0.0413,0.0808,0.1362,0.2205,0.2482,0.3378,0.482,0.7033,0.681,0.272,0.0751
50.211,0.1673,0.188,0.2,0.1546,0.1131,0.1751,0.2247,0.3131,0.3246,0.4387,0.5482,0.7745,0.7422,0.361,0.1736
50.633,0.2997,0.3433,0.341,0.2661,0.2166,0.3024,0.3503,0.4504,0.4376,0.5871,0.649,0.8821,0.8449,0.4942,0.3147
51.055,0.495,0.5661,0.5573,0.4343,0.3649,0.4918,0.5437,0.6593,0.6112,0.8203,0.8098,1.0586,1.0241,0.7337,0.5251
51.477,0.8048,0.915,0.9117,0.7342,0.5956,0.7903,0.8802,0.99,0.8921,1.1894,1.0796,1.3591,1.317,1.0822,0.8551
51.899,1.2669,1.4187,1.4081,1.1706,0.9571,1.2355,1.3495,1.4724,1.3201,1.7645,1.4892,1.8262,1.7814,1.6011,1.3537
52.321,1.8912,2.0451,2.172,1.7583,1.4685,1.8295,1.9395,2.0777,2.0266,2.4061,2.06,2.4409,2.4128,2.2844,2.003
52.743,2.6798,2.7982,2.9921,2.4277,2.1787,2.5133,2.6041,2.805,2.6966,3.119,2.7188,3.1297,3.1619,3.0551,2.8524
53.165,3.4532,3.552,3.7337,3.135,2.871,3.2484,3.328,3.5472,3.4151,3.85,3.4575,3.8677,3.924,3.8848,3.6879
53.586,4.2569,4.3224,4.4987,3.8866,3.6162,3.9806,4.113,4.3031,4.1615,4.6005,4.2355,4.6336,4.7121,4.721,4.5204
54.008,4.914,4.8045,4.5779,4.6029,4.3765,4.5818,4.5803,4.6721,4.7345,4.6095,4.9687,5.2932,5.3768,5.2847,5.1761
54.43,4.3706,4.0189,3.8218,4.2215,4.3605,4.0415,3.9368,3.9678,4.1608,3.8185,4.5745,4.6216,4.6642,4.5629,4.5425
54.852,3.5997,3.2651,3.0638,3.4791,3.6012,3.3144,3.1984,3.2003,3.4055,3.0438,3.7936,3.8096,3.797,3.7204,3.688
55.274,2.8234,2.538,2.3512,2.7403,2.8725,2.6073,2.481,2.4913,2.6803,2.3213,3.0071,3.0005,2.9417,2.9042,2.8599
55.696,2.1038,1.8557,1.6927,2.048,2.1896,1.9147,1.8084,1.8272,1.9738,1.6435,2.2746,2.26,2.1617,2.127,2.0817
56.118,1.4668,1.2598,1.1365,1.4266,1.5413,1.3178,1.2296,1.2486,1.3482,1.0968,1.6079,1.6094,1.4774,1.455,1.3999
56.54,0.9608,0.8121,0.736,0.9276,1.0008,0.8452,0.7923,0.7783,0.8772,0.7075,1.0795,1.0965,0.9511,0.9199,0.9002
56.962,0.6126,0.0,0.0,0.5725,0.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
