time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
21.519,4.6308,4.4581,4.8077,4.8049,4.6896,4.7568,4.3985,4.6742,4.2397,4.6755,4.391,4.6399,4.3845,4.2166,4.6588
21.941,3.9488,4.6871,4.2374,4.2989,3.91,4.3929,4.6923,4.4785,4.7299,4.1993,4.7097,4.1756,4.5414,4.6181,4.1435
22.363,3.2619,4.0198,3.5383,3.6119,3.2303,3.7053,4.0396,3.8039,4.1692,3.5054,4.0533,3.5143,3.876,3.9871,3.4863
22.785,2.6107,3.3174,2.8696,2.9324,2.5566,3.0323,3.3457,3.1228,3.4813,2.8398,3.3526,2.851,3.2187,3.3279,2.8539
23.207,1.9748,2.6602,2.224,2.2532,1.9152,2.3671,2.6819,2.473,2.8213,2.2017,2.6731,2.2143,2.5597,2.6824,2.2226
23.629,1.3585,2.0026,1.6074,1.6144,1.3143,1.7033,2.0156,1.8283,2.1639,1.5922,2.0144,1.6085,1.9379,2.0537,1.6168
24.051,0.841,1.3892,1.0385,1.0542,0.7983,1.1153,1.3935,1.2318,1.5361,1.0301,1.4117,1.0543,1.3426,1.3779,1.0507
24.473,0.4531,0.8615,0.5884,0.6099,0.3894,0.6419,0.8567,0.7507,0.9902,0.5858,0.8674,0.6129,0.8229,0.8563,0.6327
24.895,0.2004,0.4665,0.3037,0.3168,0.1674,0.322,0.4677,0.4127,0.5691,0.2947,0.4777,0.3195,0.4539,0.4703,0.356
25.316,0.0465,0.2079,0.1195,0.1164,0.0207,0.1229,0.2205,0.2127,0.2984,0.1235,0.2315,0.138,0.2247,0.2259,0.1878
25.738,-0.0558,0.0458,0.0012,0.0006,-0.0769,-0.0083,0.0727,0.0859,0.1311,0.0123,0.0726,0.0214,0.0753,0.0749,0.0602
26.16,-0.1386,-0.0664,-0.0888,-0.0815,-0.1502,-0.0981,-0.0272,0.0,0.0057,-0.0644,-0.036,-0.0582,-0.0213,-0.0233,-0.0241
26.582,-0.1913,-0.148,-0.1518,-0.1429,-0.2036,-0.1608,-0.0997,-0.0629,-0.0675,-0.1224,-0.1115,-0.1159,-0.0938,-0.0923,-0.0829
27.004,-0.1795,-0.2083,-0.18,-0.1718,-0.1726,-0.1963,-0.1545,-0.1138,-0.118,-0.1461,-0.168,-0.1516,-0.1456,-0.1441,-0.1103
27.426,-0.0922,-0.2048,-0.1103,-0.1234,-0.1125,-0.1313,-0.1571,-0.0837,-0.1267,-0.0907,-0.1803,-0.113,-0.1449,-0.152,-0.0652
27.848,0.0002,-0.1352,-0.0284,-0.0527,-0.0185,-0.0641,-0.1033,-0.0256,-0.0725,-0.0235,-0.1185,-0.0539,-0.0888,-0.1013,0.0007
28.27,0.112,-0.0536,0.077,0.05,0.1027,0.0234,-0.0139,0.0514,0.0,0.0694,-0.0289,0.042,0.0,-0.0116,0.086
28.692,0.2982,0.0686,0.2165,0.2106,0.2952,0.1577,0.0957,0.1665,0.1065,0.2084,0.0838,0.1691,0.1058,0.1063,0.216
29.114,0.5939,0.2417,0.4316,0.4532,0.6119,0.3611,0.2654,0.356,0.2602,0.438,0.2454,0.3651,0.2731,0.2555,0.4212
29.536,1.0097,0.5199,0.7895,0.8738,1.0806,0.7332,0.524,0.6613,0.5112,0.7896,0.5105,0.6764,0.5372,0.4853,0.751
29.958,1.5353,0.9432,1.3185,1.3813,1.6372,1.2157,0.9051,1.1122,0.8969,1.2723,0.8988,1.146,0.9416,0.8445,1.2378
30.38,2.1453,1.5546,1.9286,1.9928,2.2813,1.812,1.4239,1.6743,1.4218,1.8608,1.4176,1.7192,1.4713,1.4262,1.7947
30.802,2.7912,2.1688,2.5461,2.618,2.9355,2.4443,2.0963,2.2747,2.0022,2.483,2.0327,2.3414,2.0649,2.0197,2.4214
31.224,3.4552,2.7982,3.2034,3.2863,3.6312,3.0849,2.7342,2.9051,2.6221,3.1432,2.664,2.9672,2.6846,2.6341,3.0652
31.646,4.1319,3.4669,3.8736,3.9735,4.339,3.7629,3.3888,3.5837,3.2667,3.8128,3.3155,3.6171,3.3299,3.2755,3.7136
32.068,4.825,4.1732,4.5553,4.7027,5.0053,4.4956,4.0589,4.2516,4.0155,4.5077,3.986,4.2763,4.021,3.9378,4.4112
32.489,4.7273,4.9074,4.9774,4.8705,4.662,5.0296,4.7621,4.8339,4.6927,4.791,4.7059,4.8138,4.6945,4.6186,4.7515
32.911,4.0678,4.8561,4.3698,4.1972,3.9919,4.5023,4.7388,4.4044,4.6837,4.1383,4.6553,4.3032,4.5782,4.6811,4.1244
33.333,3.3892,4.1752,3.6942,3.5237,3.3183,3.8098,4.0565,3.646,4.0022,3.4508,3.9903,3.6353,3.8889,4.0154,3.4618
33.755,2.7429,3.4869,3.0127,2.7793,2.6568,3.1415,3.3875,2.9878,3.3346,2.7952,3.3075,2.9833,3.2255,3.3597,2.8125
34.177,2.114,2.8334,2.3689,2.1224,2.0205,2.5135,2.7291,2.3466,2.661,2.1554,2.6339,2.3309,2.5776,2.7048,2.1672
34.599,1.4965,2.205,1.7546,1.5149,1.4295,1.8891,2.0836,1.7127,2.0203,1.5337,1.9931,1.7253,1.9589,1.9959,1.57
35.021,0.9745,1.5956,1.1393,0.9752,0.9289,1.2823,1.4671,1.1487,1.4312,1.0009,1.3896,1.1505,1.371,1.4111,1.0303
35.443,0.6046,1.0245,0.7092,0.5958,0.5522,0.8059,0.9407,0.6964,0.92,0.5969,0.8913,0.7017,0.8774,0.9092,0.6125
35.865,0.3718,0.6581,0.4311,0.353,0.3474,0.5039,0.5574,0.3856,0.5476,0.3329,0.5433,0.4187,0.5204,0.5452,0.3485
36.287,0.2082,0.4256,0.26,0.2027,0.214,0.3099,0.3266,0.2015,0.3173,0.1752,0.307,0.2412,0.3014,0.324,0.1817
36.709,0.108,0.2799,0.1426,0.104,0.1173,0.1899,0.1795,0.0828,0.1515,0.0741,0.1716,0.1277,0.1657,0.1858,0.077
37.131,0.0381,0.1751,0.0616,0.0324,0.0483,0.1066,0.0796,0.0015,0.0607,0.0039,0.0803,0.0407,0.0689,0.0903,0.0
37.553,-0.011,0.1009,0.0009,-0.0221,0.0021,0.0468,0.0063,-0.0564,-0.0019,-0.049,0.0126,-0.0238,0.0029,0.0253,-0.0544
37.975,0.0183,0.0441,-0.008,-0.0054,0.0362,0.0186,-0.0434,-0.0852,-0.0479,-0.053,-0.0307,-0.0495,-0.0423,-0.0238,-0.0621
